Order_ID;Order_Line_ID;Customer_ID;Date;Product_Category_id;Unit_Price;Quantity;Discount_Amount;Payment_id;Device_Type_id;Session_Duration_Minutes;Pages_Viewed;Is_Returning_Customer;Delivery_Time_Days;Customer_Rating
8807;ORD_002577-6;2577;07.11.2023;8;1319,98;2;0;4;1;17;9;WAHR;3;4
8808;ORD_002577-7;2577;07.03.2024;5;43,13;4;29,75;2;3;13;11;WAHR;11;4
8809;ORD_002577-8;2577;18.03.2024;6;521,51;2;0;2;1;14;6;WAHR;7;4
8810;ORD_002578-1;2578;24.01.2023;6;100,85;4;76,99;2;1;17;9;WAHR;5;2
8811;ORD_002578-2;2578;12.04.2023;3;445,1;2;0;3;3;12;9;WAHR;6;4
8812;ORD_002578-3;2578;12.08.2023;6;138,51;3;0;2;2;22;11;WAHR;3;3
8813;ORD_002578-4;2578;18.08.2023;6;39,99;1;0;2;1;16;6;WAHR;7;4
8814;ORD_002578-5;2578;27.11.2023;7;161,34;3;47,04;4;2;12;9;WAHR;9;5
8815;ORD_002578-6;2578;22.02.2024;3;166,28;1;0;4;3;10;10;WAHR;6;5
8816;ORD_002579-1;2579;30.05.2023;3;1147,32;1;78,07;4;2;14;9;WAHR;3;3
8817;ORD_002579-2;2579;16.08.2023;5;141,69;1;8,63;2;1;17;9;WAHR;3;3
8818;ORD_002580-1;2580;10.05.2023;1;35,56;2;11,64;1;1;16;8;FALSCH;4;3
8819;ORD_002580-2;2580;27.05.2023;5;90,76;2;0;1;2;13;5;WAHR;7;3
8820;ORD_002581-1;2581;05.02.2023;5;43,6;3;22,85;3;1;10;6;WAHR;5;2
8821;ORD_002581-2;2581;07.07.2023;2;470,48;3;0;2;2;15;13;WAHR;6;3
8822;ORD_002581-3;2581;20.11.2023;6;152,63;4;0;2;2;13;11;WAHR;11;4
8823;ORD_002582-1;2582;15.03.2024;1;67,13;1;10,95;2;2;16;3;WAHR;6;5
8824;ORD_002583-1;2583;06.03.2023;5;82,44;5;0;1;1;16;8;FALSCH;4;5
8825;ORD_002583-2;2583;31.03.2023;4;184,35;1;0;2;1;16;10;WAHR;7;5
8826;ORD_002583-3;2583;31.08.2023;8;495,65;5;489,73;3;2;15;13;WAHR;4;4
8827;ORD_002584-1;2584;02.08.2023;3;826,54;4;628,25;2;1;19;7;WAHR;10;5
8828;ORD_002584-2;2584;14.08.2023;3;250,65;5;0;2;1;14;6;WAHR;2;3
8829;ORD_002584-3;2584;18.10.2023;5;57,65;3;29,18;1;2;17;7;WAHR;9;1
8830;ORD_002584-4;2584;10.01.2024;7;331,71;1;44,13;2;2;17;11;WAHR;4;2
8831;ORD_002584-5;2584;04.02.2024;8;2270,52;2;0;2;1;14;11;WAHR;3;1
8832;ORD_002584-6;2584;26.02.2024;1;73,43;4;0;4;1;19;4;WAHR;7;4
8833;ORD_002584-7;2584;07.03.2024;3;1020,06;1;0;3;2;17;13;WAHR;4;5
8834;ORD_002585-1;2585;04.02.2023;8;3522,66;5;2293,74;2;1;14;10;WAHR;8;5
8835;ORD_002585-2;2585;29.11.2023;2;354,31;4;255,09;1;3;15;9;WAHR;7;5
8836;ORD_002586-1;2586;06.07.2023;8;1452,79;5;1230,79;2;1;14;8;FALSCH;4;1
8837;ORD_002586-2;2586;28.11.2023;7;133,48;1;0;4;1;19;7;WAHR;7;5
8838;ORD_002586-3;2586;13.12.2023;3;548,26;5;519,73;1;2;13;7;WAHR;12;5
8839;ORD_002586-4;2586;21.12.2023;5;89,71;1;0;2;2;13;11;WAHR;8;5
8840;ORD_002587-1;2587;12.07.2023;2;116,44;2;0;2;1;19;10;WAHR;8;4
8841;ORD_002588-1;2588;27.07.2023;4;141,17;4;122,74;1;2;17;8;FALSCH;2;5
8842;ORD_002588-2;2588;01.01.2024;1;38,17;4;0;1;1;13;9;WAHR;4;3
8843;ORD_002589-1;2589;21.01.2024;1;78,62;3;0;4;1;17;10;FALSCH;10;5
8844;ORD_002590-1;2590;15.05.2023;5;89,77;1;0;2;2;17;8;FALSCH;2;3
8845;ORD_002590-2;2590;22.12.2023;5;210,2;1;11,6;5;2;14;9;WAHR;12;5
8846;ORD_002591-1;2591;21.03.2023;3;807,95;4;0;4;2;13;11;FALSCH;4;5
8847;ORD_002591-2;2591;08.04.2023;1;42,62;4;13,57;4;1;13;7;WAHR;5;3
8848;ORD_002591-3;2591;01.01.2024;3;577,42;2;0;2;2;9;4;WAHR;5;3
8849;ORD_002592-1;2592;22.03.2023;3;328,79;3;0;4;2;17;8;WAHR;4;4
8850;ORD_002592-2;2592;15.05.2023;3;237,48;1;27,65;2;1;17;9;WAHR;6;5
8851;ORD_002592-3;2592;16.05.2023;2;210,39;4;0;2;1;16;11;WAHR;5;3
8852;ORD_002592-4;2592;06.10.2023;7;262,29;3;118,51;2;2;15;6;WAHR;10;5
8853;ORD_002592-5;2592;23.11.2023;5;57,03;2;0;4;1;11;7;WAHR;12;5
8854;ORD_002592-6;2592;22.02.2024;3;543,89;5;0;4;1;7;5;WAHR;6;5
8855;ORD_002593-1;2593;27.01.2023;4;117,41;2;0;1;3;15;7;WAHR;5;5
8856;ORD_002593-2;2593;30.10.2023;5;159,16;2;0;2;3;19;8;WAHR;2;4
8857;ORD_002594-1;2594;17.12.2023;7;360,13;1;0;2;1;14;8;FALSCH;5;3
8858;ORD_002595-1;2595;02.06.2023;3;362,6;1;0;2;1;14;9;FALSCH;9;4
8859;ORD_002595-2;2595;14.06.2023;7;424,41;3;0;1;2;15;14;WAHR;18;5
8860;ORD_002595-3;2595;19.11.2023;5;71,24;4;27,33;1;1;9;10;WAHR;4;5
8861;ORD_002595-4;2595;04.12.2023;1;61,52;5;0;4;1;15;6;WAHR;10;2
8862;ORD_002595-5;2595;31.12.2023;3;1228,37;5;420,58;1;2;11;10;WAHR;6;4
8863;ORD_002595-6;2595;17.03.2024;5;61,29;1;0;4;1;14;6;WAHR;9;2
8864;ORD_002596-1;2596;24.07.2023;2;569,42;4;0;3;1;11;8;WAHR;7;2
8865;ORD_002597-1;2597;16.03.2023;8;947,1;4;0;2;2;13;11;WAHR;5;2
8866;ORD_002597-2;2597;08.06.2023;2;1802,35;4;0;4;2;19;8;WAHR;10;5
8867;ORD_002597-3;2597;13.11.2023;5;34,43;5;0;4;3;16;11;WAHR;4;4
8868;ORD_002598-1;2598;07.04.2023;2;419,9;3;231,56;4;1;15;7;WAHR;2;3
8869;ORD_002598-2;2598;24.12.2023;5;59,24;3;0;5;1;14;11;WAHR;6;5
8870;ORD_002599-1;2599;06.02.2023;3;760,84;3;232,62;2;2;18;6;WAHR;5;1
8871;ORD_002599-2;2599;11.06.2023;7;229,68;5;0;1;1;18;13;WAHR;7;3
8872;ORD_002599-3;2599;11.09.2023;4;86,93;3;33,82;3;2;20;9;WAHR;4;5
8873;ORD_002600-1;2600;14.06.2023;8;3960,25;1;820,04;2;1;8;10;WAHR;6;3
8874;ORD_002600-2;2600;12.09.2023;6;115,34;1;24,51;2;1;9;7;WAHR;9;4
8875;ORD_002601-1;2601;26.04.2023;1;29;4;22,12;1;2;12;11;FALSCH;5;4
8876;ORD_002602-1;2602;08.02.2023;5;145,17;3;73,3;4;1;17;11;WAHR;10;5
8877;ORD_002602-2;2602;17.08.2023;6;385,38;2;0;4;3;16;11;WAHR;3;5
8878;ORD_002602-3;2602;18.09.2023;3;443,23;3;183,56;5;1;13;7;WAHR;6;4
8879;ORD_002602-4;2602;19.10.2023;1;46,78;5;0;2;1;13;11;WAHR;6;4
8880;ORD_002603-1;2603;24.02.2023;6;161,24;2;55,5;2;1;16;9;FALSCH;7;5
8881;ORD_002603-2;2603;04.05.2023;2;113,85;5;0;4;2;14;8;WAHR;7;3
8882;ORD_002603-3;2603;13.05.2023;3;253,57;3;0;2;2;12;9;WAHR;11;5
8883;ORD_002603-4;2603;27.06.2023;2;1079,57;2;0;1;2;11;11;WAHR;4;4
8884;ORD_002603-5;2603;17.09.2023;6;365,32;4;0;3;2;17;9;WAHR;5;3
8885;ORD_002603-6;2603;20.09.2023;8;1575,47;2;0;2;2;12;11;WAHR;2;4
8886;ORD_002603-7;2603;11.01.2024;6;125,15;5;63,61;2;1;14;10;WAHR;5;5
8887;ORD_002603-8;2603;22.02.2024;5;50,4;4;0;1;2;13;5;WAHR;8;1
8888;ORD_002603-9;2603;28.02.2024;5;51,26;1;0;4;1;13;11;WAHR;5;4
8889;ORD_002603-10;2603;01.03.2024;1;49,43;3;19,15;5;2;17;11;WAHR;12;4
8890;ORD_002604-1;2604;17.01.2023;6;91,66;1;7,04;2;1;12;6;WAHR;4;4
8891;ORD_002604-2;2604;10.10.2023;4;59,62;5;58,02;1;1;16;8;WAHR;10;1
8892;ORD_002604-3;2604;20.10.2023;5;105,61;2;46,46;1;2;20;11;WAHR;3;5
8893;ORD_002604-4;2604;28.12.2023;1;52,47;5;0;2;1;18;13;WAHR;14;4
8894;ORD_002604-5;2604;09.03.2024;1;112,21;1;18,47;5;3;13;7;WAHR;5;3
8895;ORD_002605-1;2605;28.03.2023;3;208,85;2;0;2;2;11;9;FALSCH;1;4
8896;ORD_002605-2;2605;09.05.2023;4;23,49;4;0;3;1;15;11;WAHR;2;3
8897;ORD_002605-3;2605;25.02.2024;3;229,82;2;0;1;2;16;7;WAHR;5;4
8898;ORD_002605-4;2605;26.02.2024;1;36,91;4;7,42;1;1;15;8;WAHR;6;3
8899;ORD_002606-1;2606;05.03.2023;3;313,41;3;72,7;3;1;12;7;WAHR;5;2
8900;ORD_002606-2;2606;05.04.2023;1;17,77;2;0;3;2;12;10;WAHR;6;3
8901;ORD_002606-3;2606;24.03.2024;4;120,21;1;11,37;2;1;11;11;WAHR;6;3
8902;ORD_002607-1;2607;22.04.2023;7;454,85;4;0;3;2;12;9;WAHR;4;4
8903;ORD_002607-2;2607;10.08.2023;3;468,46;1;0;2;2;7;11;WAHR;6;4
8904;ORD_002607-3;2607;27.09.2023;1;51,57;4;0;5;1;17;8;WAHR;7;3
8905;ORD_002608-1;2608;03.01.2023;1;18,39;3;0;2;2;11;8;WAHR;6;5
8906;ORD_002608-2;2608;13.09.2023;7;164,23;2;33,21;1;2;18;13;WAHR;5;3
8907;ORD_002608-3;2608;17.09.2023;3;243,8;5;0;2;1;15;9;WAHR;6;3
8908;ORD_002609-1;2609;26.03.2023;3;451,82;4;0;4;1;10;12;WAHR;19;2
8909;ORD_002609-2;2609;17.08.2023;4;29,89;2;3,28;2;2;14;5;WAHR;4;4
8910;ORD_002609-3;2609;27.11.2023;3;341,95;5;0;2;2;16;9;WAHR;11;5
8911;ORD_002609-4;2609;08.02.2024;8;862,26;5;0;1;2;12;12;WAHR;5;4
8912;ORD_002610-1;2610;24.05.2023;5;101,82;5;74,76;2;3;15;10;WAHR;7;5
8913;ORD_002610-2;2610;26.06.2023;4;67,56;3;0;4;1;15;7;WAHR;8;4
8914;ORD_002610-3;2610;10.09.2023;3;538,1;1;0;2;2;17;12;WAHR;7;3
8915;ORD_002611-1;2611;01.09.2023;2;766,15;3;143,7;2;1;15;7;WAHR;6;4
8916;ORD_002611-2;2611;24.10.2023;1;64,92;5;0;4;1;16;10;WAHR;4;5
8917;ORD_002611-3;2611;10.03.2024;7;343,99;4;238,45;2;1;14;9;WAHR;6;3
8918;ORD_002612-1;2612;18.01.2023;1;75,19;4;43,42;4;1;13;7;FALSCH;8;2
8919;ORD_002612-2;2612;05.09.2023;2;132,6;5;0;2;3;14;8;WAHR;10;1
8920;ORD_002612-3;2612;14.09.2023;3;439,56;5;0;2;3;14;8;WAHR;12;5
8921;ORD_002612-4;2612;20.12.2023;6;303,5;1;0;2;3;15;13;WAHR;7;4
8922;ORD_002612-5;2612;21.01.2024;1;15,29;4;0;3;1;17;9;WAHR;5;4
8923;ORD_002613-1;2613;16.01.2023;6;281,93;5;0;3;1;11;10;WAHR;3;4
8924;ORD_002613-2;2613;26.03.2023;5;49,79;4;0;2;2;15;9;WAHR;6;5
8925;ORD_002613-3;2613;28.06.2023;6;161,23;3;0;4;1;15;9;WAHR;5;4
8926;ORD_002613-4;2613;09.07.2023;4;80,6;5;83,53;1;1;13;7;WAHR;3;4
8927;ORD_002613-5;2613;14.12.2023;6;259,51;1;0;2;2;17;8;WAHR;7;5
8928;ORD_002614-1;2614;21.03.2023;3;378,45;5;0;1;1;12;9;WAHR;9;2
8929;ORD_002614-2;2614;10.04.2023;2;242,9;3;151,27;2;1;11;7;WAHR;3;4
8930;ORD_002614-3;2614;21.04.2023;3;1101,59;3;541,22;4;1;17;7;WAHR;2;3
8931;ORD_002614-4;2614;03.05.2023;3;823;4;463,19;1;1;14;6;WAHR;4;3
8932;ORD_002614-5;2614;15.06.2023;8;283,17;3;0;2;1;12;8;WAHR;5;4
8933;ORD_002614-6;2614;19.06.2023;3;341,95;1;0;4;1;13;7;WAHR;6;5
8934;ORD_002614-7;2614;09.08.2023;6;162,21;4;0;2;1;11;10;WAHR;5;3
8935;ORD_002614-8;2614;03.11.2023;3;306,94;5;0;2;2;14;9;WAHR;6;5
8936;ORD_002614-9;2614;09.11.2023;8;2853,85;3;1665,52;2;3;17;11;WAHR;8;4
8937;ORD_002615-1;2615;24.05.2023;2;456,76;4;0;3;1;19;9;WAHR;17;5
8938;ORD_002615-2;2615;18.10.2023;5;43,01;1;8,27;2;2;15;10;WAHR;3;4
8939;ORD_002616-1;2616;01.02.2023;1;77,09;2;0;2;1;15;10;WAHR;5;5
8940;ORD_002617-1;2617;14.08.2023;8;296,89;2;33,33;4;2;14;8;FALSCH;4;4
8941;ORD_002617-2;2617;12.10.2023;2;328,14;4;86,27;2;1;12;10;WAHR;7;2
8942;ORD_002617-3;2617;28.01.2024;8;1564,78;3;339,58;2;2;14;10;WAHR;5;3
8943;ORD_002617-4;2617;19.02.2024;1;70,15;3;0;2;1;17;10;WAHR;4;4
8944;ORD_002618-1;2618;23.02.2023;4;61,57;4;0;1;2;17;10;WAHR;8;5
8945;ORD_002619-1;2619;13.10.2023;4;36,54;4;17,08;2;1;14;10;WAHR;9;5
8946;ORD_002619-2;2619;17.12.2023;5;89,74;3;0;3;2;10;12;WAHR;3;5
8947;ORD_002620-1;2620;13.02.2023;1;80,78;3;0;2;1;12;5;WAHR;7;5
8948;ORD_002620-2;2620;11.07.2023;5;139,15;1;0;1;1;16;14;WAHR;7;4
8949;ORD_002621-1;2621;12.01.2023;3;276,06;5;226,28;2;1;12;8;WAHR;12;5
8950;ORD_002621-2;2621;27.01.2023;4;67,81;2;22,2;3;2;14;7;WAHR;4;4
8951;ORD_002621-3;2621;13.06.2023;5;150,59;2;0;2;2;16;10;WAHR;17;2
8952;ORD_002621-4;2621;18.10.2023;5;228,36;3;0;3;1;12;12;WAHR;7;4
8953;ORD_002622-1;2622;25.11.2023;7;130,96;4;46,18;4;2;11;7;FALSCH;2;5
8954;ORD_002622-2;2622;26.01.2024;1;33;3;0;2;1;13;4;WAHR;4;4
8955;ORD_002623-1;2623;17.03.2023;6;149,17;3;0;1;2;16;11;WAHR;3;5
8956;ORD_002623-2;2623;22.03.2023;3;600,9;2;260,58;5;1;15;11;WAHR;13;4
8957;ORD_002623-3;2623;02.05.2023;1;52,79;1;6,4;4;1;18;10;WAHR;8;1
8958;ORD_002623-4;2623;27.10.2023;8;4841,59;3;0;2;1;14;8;WAHR;7;1
8959;ORD_002623-5;2623;14.12.2023;5;125,09;2;0;1;2;11;9;WAHR;6;4
8960;ORD_002623-6;2623;23.12.2023;8;583,59;5;0;2;1;13;13;WAHR;6;3
8961;ORD_002624-1;2624;12.11.2023;8;2919,67;3;1025,99;4;1;18;9;FALSCH;9;2
8962;ORD_002624-2;2624;25.02.2024;7;349,67;4;0;2;3;20;7;WAHR;6;4
8963;ORD_002625-1;2625;27.06.2023;3;156,59;3;0;2;1;8;8;WAHR;7;4
8964;ORD_002625-2;2625;07.11.2023;4;112,14;4;0;3;1;16;7;WAHR;3;5
8965;ORD_002625-3;2625;10.01.2024;6;447,75;1;0;2;1;10;8;WAHR;5;4
8966;ORD_002626-1;2626;13.05.2023;4;33,16;5;16,13;4;1;13;10;FALSCH;4;4
8967;ORD_002626-2;2626;19.11.2023;6;81,52;4;32,36;3;1;13;8;WAHR;5;5
8968;ORD_002627-1;2627;20.02.2023;5;101,11;2;0;1;2;16;10;WAHR;5;2
8969;ORD_002627-2;2627;04.08.2023;2;1573,39;3;240,55;5;2;14;6;WAHR;6;4
8970;ORD_002628-1;2628;17.01.2023;5;143,5;4;0;2;1;19;9;FALSCH;4;4
8971;ORD_002628-2;2628;30.01.2023;4;88,87;1;0;4;1;15;9;WAHR;6;2
8972;ORD_002628-3;2628;30.01.2023;5;81,28;3;36,37;2;2;17;10;WAHR;7;4
8973;ORD_002628-4;2628;26.02.2023;2;767,75;4;0;2;1;16;10;WAHR;5;5
8974;ORD_002628-5;2628;20.03.2023;4;121,45;4;0;4;2;16;9;WAHR;6;4
8975;ORD_002628-6;2628;15.04.2023;2;842,76;1;77,95;2;1;15;13;WAHR;8;3
8976;ORD_002628-7;2628;27.04.2023;8;2581,69;5;0;2;2;13;12;WAHR;12;1
8977;ORD_002628-8;2628;13.07.2023;4;34,13;2;0;4;1;17;8;WAHR;5;3
8978;ORD_002628-9;2628;17.12.2023;8;597,13;2;0;4;1;15;7;WAHR;6;5
8979;ORD_002629-1;2629;08.01.2024;7;74,08;2;0;2;1;14;9;FALSCH;16;5
8980;ORD_002629-2;2629;18.03.2024;5;246,29;2;0;2;2;12;9;WAHR;11;3
8981;ORD_002630-1;2630;14.01.2023;8;1557,63;2;485,55;4;1;16;10;FALSCH;4;5
8982;ORD_002630-2;2630;22.04.2023;2;1338,75;5;1217,49;2;2;16;8;WAHR;4;4
8983;ORD_002630-3;2630;29.08.2023;4;58,18;2;0;2;2;17;9;WAHR;3;1
8984;ORD_002630-4;2630;22.02.2024;1;58,7;2;7,43;4;1;13;8;WAHR;10;4
8985;ORD_002630-5;2630;09.03.2024;4;36,7;4;0;1;2;18;7;WAHR;4;5
8986;ORD_002631-1;2631;25.03.2023;1;28,63;4;0;3;1;13;9;FALSCH;7;5
8987;ORD_002631-2;2631;11.06.2023;8;3158,15;3;0;2;1;15;13;WAHR;5;2
8988;ORD_002631-3;2631;10.12.2023;4;122,09;2;0;4;1;16;9;WAHR;3;5
8989;ORD_002632-1;2632;27.04.2023;3;210,31;2;0;2;2;17;9;WAHR;12;3
8990;ORD_002633-1;2633;03.03.2023;3;221,14;1;0;5;1;10;7;FALSCH;8;3
8991;ORD_002633-2;2633;31.05.2023;8;1196,42;1;0;2;1;17;10;WAHR;8;2
8992;ORD_002633-3;2633;15.12.2023;4;53,17;4;26,73;4;2;14;8;WAHR;4;2
8993;ORD_002634-1;2634;07.01.2023;5;75,16;1;0;2;2;12;8;WAHR;8;4
8994;ORD_002634-2;2634;27.05.2023;1;39,03;1;0;2;1;19;6;WAHR;7;5
8995;ORD_002635-1;2635;27.10.2023;5;197,78;5;114,78;4;3;19;10;WAHR;5;5
8996;ORD_002635-2;2635;22.11.2023;3;1268,05;3;0;1;1;15;10;WAHR;19;4
8997;ORD_002635-3;2635;06.01.2024;1;164;3;0;2;1;14;5;WAHR;3;4
8998;ORD_002636-1;2636;09.02.2023;5;57,18;1;0;4;1;17;8;WAHR;1;5
8999;ORD_002636-2;2636;21.07.2023;6;389,55;4;0;1;3;16;12;WAHR;6;3
9000;ORD_002636-3;2636;18.09.2023;2;483,06;1;0;3;2;14;9;WAHR;5;5
9001;ORD_002636-4;2636;30.12.2023;8;1317,43;4;0;2;2;9;9;WAHR;5;5
9002;ORD_002636-5;2636;20.01.2024;3;575,11;3;0;2;1;16;10;WAHR;2;5
9003;ORD_002636-6;2636;29.01.2024;4;80,47;3;47,66;5;2;13;9;WAHR;4;2
9004;ORD_002636-7;2636;13.03.2024;3;417,37;3;192,88;3;1;15;11;WAHR;7;2
9005;ORD_002636-8;2636;22.03.2024;5;69,26;3;0;2;2;8;13;WAHR;14;4
9006;ORD_002637-1;2637;21.01.2023;7;97,28;5;0;4;1;16;14;WAHR;3;5
9007;ORD_002637-2;2637;22.01.2023;4;114,67;3;0;4;1;14;5;WAHR;5;2
9008;ORD_002637-3;2637;01.06.2023;6;94,75;5;0;3;1;15;12;WAHR;11;2
9009;ORD_002637-4;2637;11.08.2023;1;52,05;1;0;2;1;21;11;WAHR;4;3
9010;ORD_002637-5;2637;12.12.2023;3;250,92;5;0;2;3;11;14;WAHR;7;5
9011;ORD_002638-1;2638;08.02.2023;6;64,25;3;0;4;2;12;9;WAHR;9;4
9012;ORD_002638-2;2638;05.12.2023;4;49,82;5;32,59;1;1;17;9;WAHR;2;4
9013;ORD_002639-1;2639;22.02.2024;8;1052,52;4;817,26;2;1;15;10;FALSCH;9;4
9014;ORD_002640-1;2640;18.04.2023;1;18,01;1;3,73;2;3;20;10;WAHR;5;5
9015;ORD_002641-1;2641;26.11.2023;7;365,36;1;71,22;1;1;18;6;FALSCH;5;5
9016;ORD_002642-1;2642;12.03.2023;1;44,06;4;0;4;1;12;13;WAHR;9;4
9017;ORD_002642-2;2642;30.04.2023;5;24,01;3;0;4;1;15;12;WAHR;12;3
9018;ORD_002642-3;2642;19.10.2023;6;62,28;4;19,21;2;2;15;9;WAHR;2;3
9019;ORD_002642-4;2642;05.11.2023;3;564,72;5;261,57;1;1;19;7;WAHR;2;5
9020;ORD_002643-1;2643;12.05.2023;3;76,49;5;0;3;1;16;8;WAHR;2;4
9021;ORD_002643-2;2643;13.06.2023;1;27,46;5;0;1;1;17;13;WAHR;4;4
9022;ORD_002644-1;2644;05.02.2023;5;127,24;4;0;2;1;15;8;FALSCH;2;4
9023;ORD_002644-2;2644;12.03.2023;5;85,16;3;26,52;1;2;13;5;WAHR;7;3
9024;ORD_002644-3;2644;19.06.2023;5;129,31;1;10,45;2;1;12;10;WAHR;10;4
9025;ORD_002645-1;2645;16.05.2023;3;229,27;4;0;4;1;15;7;WAHR;5;2
9026;ORD_002646-1;2646;16.03.2023;7;123,54;2;38,81;3;1;14;8;FALSCH;10;5
9027;ORD_002646-2;2646;29.03.2023;7;83,71;5;0;1;1;16;10;WAHR;5;4
9028;ORD_002646-3;2646;02.07.2023;3;286,93;4;0;4;2;18;11;WAHR;4;4
9029;ORD_002647-1;2647;08.02.2024;6;333,24;1;59,41;2;1;19;10;FALSCH;6;5
9030;ORD_002647-2;2647;27.02.2024;5;100,13;2;0;4;1;18;7;WAHR;11;1
9031;ORD_002648-1;2648;14.01.2023;6;136,89;5;0;5;2;11;7;WAHR;9;5
9032;ORD_002648-2;2648;18.02.2023;1;53,49;1;0;3;2;13;12;WAHR;6;5
9033;ORD_002648-3;2648;29.04.2023;7;92,57;2;0;2;1;10;12;WAHR;8;1
9034;ORD_002648-4;2648;13.07.2023;8;2565,54;2;860,21;2;1;15;7;WAHR;11;2
9035;ORD_002648-5;2648;02.08.2023;3;1580,21;2;0;5;2;16;5;WAHR;8;5
9036;ORD_002648-6;2648;03.08.2023;7;605,29;4;0;2;1;14;13;WAHR;3;2
9037;ORD_002648-7;2648;31.10.2023;7;192,4;2;0;2;2;12;8;WAHR;10;4
9038;ORD_002648-8;2648;17.11.2023;5;180,66;2;0;2;2;15;10;WAHR;8;5
9039;ORD_002648-9;2648;18.02.2024;4;191,73;3;0;2;1;14;11;WAHR;6;2
9040;ORD_002648-10;2648;10.03.2024;7;160,09;4;0;4;1;14;8;WAHR;5;4
9041;ORD_002649-1;2649;28.11.2023;4;108,43;1;0;2;2;17;11;FALSCH;6;5
9042;ORD_002649-2;2649;05.12.2023;4;57,44;5;0;3;1;15;6;WAHR;7;5
9043;ORD_002650-1;2650;06.03.2023;5;96,04;2;0;1;1;21;13;FALSCH;5;5
9044;ORD_002650-2;2650;28.03.2023;7;634,49;1;31,8;2;1;17;13;WAHR;12;5
9045;ORD_002650-3;2650;07.03.2024;6;148,08;1;0;4;1;17;8;WAHR;9;4
9046;ORD_002651-1;2651;28.07.2023;3;607,82;1;81,34;3;2;19;10;WAHR;5;4
9047;ORD_002651-2;2651;22.01.2024;5;140,88;2;0;4;2;18;8;WAHR;8;4
9048;ORD_002652-1;2652;01.02.2023;6;137,03;4;0;2;2;16;9;FALSCH;6;1
9049;ORD_002652-2;2652;27.04.2023;6;68,23;3;0;2;1;10;7;WAHR;5;5
9050;ORD_002652-3;2652;16.05.2023;1;69,94;4;21,29;4;1;13;9;WAHR;4;1
9051;ORD_002652-4;2652;03.09.2023;2;459,82;1;0;4;1;11;8;WAHR;12;4
9052;ORD_002652-5;2652;13.02.2024;7;353,52;1;0;2;1;8;5;WAHR;6;4
9053;ORD_002653-1;2653;06.01.2023;5;44,07;2;0;2;2;12;7;WAHR;6;5
9054;ORD_002653-2;2653;14.04.2023;5;133,3;4;0;2;1;14;12;WAHR;7;5
9055;ORD_002653-3;2653;19.06.2023;1;36,11;2;10,47;1;1;9;10;WAHR;12;5
9056;ORD_002653-4;2653;30.09.2023;1;37,42;5;0;2;2;13;12;WAHR;2;5
9057;ORD_002653-5;2653;11.01.2024;3;273,87;2;0;4;2;15;9;WAHR;15;5
9058;ORD_002654-1;2654;15.01.2023;7;702,42;1;0;1;1;10;8;FALSCH;5;5
9059;ORD_002654-2;2654;20.07.2023;2;579,67;2;162,05;2;1;17;10;WAHR;5;5
9060;ORD_002655-1;2655;17.09.2023;1;25,93;1;4,96;3;3;14;7;WAHR;11;3
9061;ORD_002656-1;2656;24.01.2023;1;47,43;2;0;2;2;9;13;WAHR;5;3
9062;ORD_002656-2;2656;17.02.2023;1;21,58;5;14,55;2;1;19;8;WAHR;11;5
9063;ORD_002656-3;2656;03.08.2023;8;4185,65;5;0;2;3;16;11;WAHR;7;4
9064;ORD_002656-4;2656;27.09.2023;2;414,74;3;0;2;1;14;8;WAHR;12;4
9065;ORD_002656-5;2656;30.10.2023;8;1734,96;1;0;3;2;14;6;WAHR;5;2
9066;ORD_002656-6;2656;24.01.2024;7;134,36;1;0;5;2;11;11;WAHR;10;1
9067;ORD_002657-1;2657;16.06.2023;1;48,72;5;52,22;1;2;17;13;WAHR;2;5
9068;ORD_002657-2;2657;24.07.2023;5;72,78;3;0;5;1;14;12;WAHR;3;4
9069;ORD_002658-1;2658;12.06.2023;3;282,07;1;0;3;2;15;6;WAHR;5;2
9070;ORD_002658-2;2658;17.07.2023;7;54,16;1;7,46;1;1;10;11;WAHR;4;3
9071;ORD_002658-3;2658;02.09.2023;5;192,93;5;0;4;1;20;9;WAHR;5;4
9072;ORD_002658-4;2658;29.09.2023;3;406,49;1;0;2;1;16;8;WAHR;6;4
9073;ORD_002659-1;2659;15.12.2023;1;16,64;4;5,22;4;2;12;8;FALSCH;2;5
9074;ORD_002659-2;2659;16.03.2024;7;75,3;1;0;5;2;12;4;WAHR;8;4
9075;ORD_002659-3;2659;23.03.2024;1;22,66;3;0;4;1;14;7;WAHR;7;1
9076;ORD_002660-1;2660;26.01.2023;5;332,47;3;0;5;2;15;7;WAHR;6;5
9077;ORD_002660-2;2660;29.08.2023;8;1605,59;1;227,47;1;1;15;12;WAHR;8;5
9078;ORD_002660-3;2660;15.10.2023;1;56,74;5;0;1;2;15;8;WAHR;2;3
9079;ORD_002661-1;2661;12.04.2023;7;90,97;2;0;2;1;16;8;WAHR;7;5
9080;ORD_002661-2;2661;06.03.2024;7;191,62;5;0;2;1;12;13;WAHR;3;5
9081;ORD_002662-1;2662;27.06.2023;7;214,79;3;67,35;4;2;15;11;WAHR;3;4
9082;ORD_002662-2;2662;09.07.2023;8;1355,41;4;0;4;2;14;8;WAHR;3;4
9083;ORD_002663-1;2663;20.08.2023;3;460,47;2;0;3;1;18;8;WAHR;5;4
9084;ORD_002663-2;2663;20.01.2024;7;982,77;5;0;2;1;14;9;WAHR;9;4
